assay_chembl_id	assay_type
CHEMBL841780	B
CHEMBL903359	B
CHEMBL1838643	B
CHEMBL1838646	B
CHEMBL830927	B
CHEMBL864532	B
CHEMBL2091985	B
CHEMBL1764806	B
CHEMBL863722	B
CHEMBL916261	B
CHEMBL2352547	B
CHEMBL658909	B
CHEMBL903362	B
CHEMBL658906	B
CHEMBL658912	B
CHEMBL1061695	B
CHEMBL658626	B
CHEMBL885062	B
CHEMBL658911	B
CHEMBL658910	B
CHEMBL909955	B
CHEMBL909966	B
CHEMBL909401	B
CHEMBL1004121	B
CHEMBL2382937	B
CHEMBL3377638	B
CHEMBL658642	B
CHEMBL658623	B
CHEMBL658633	B
CHEMBL990676	B
CHEMBL890414	B
CHEMBL960158	B
CHEMBL1246139	B
CHEMBL1764807	B
CHEMBL2395466	B
CHEMBL3371728	B
CHEMBL3807015	B
CHEMBL658634	B
CHEMBL1039826	B
CHEMBL857509	B
CHEMBL1687572	B
CHEMBL733336	B
CHEMBL2439754	B
CHEMBL1058020	B
CHEMBL1058022	B
CHEMBL1820100	B
CHEMBL1963690	F
CHEMBL3607765	B
CHEMBL4266991	B
CHEMBL4266990	B
CHEMBL4622999	B
CHEMBL4306964	B
CHEMBL4188597	B
CHEMBL4416333	B
CHEMBL4324368	B
CHEMBL4306975	B
CHEMBL2352795	B
CHEMBL3854649	B
CHEMBL3854648	B
CHEMBL759115	B
CHEMBL980379	B
CHEMBL980390	B
CHEMBL3052673	B
CHEMBL762152	B
CHEMBL889303	B
CHEMBL760250	B
CHEMBL762151	B
CHEMBL912531	B
CHEMBL886573	B
CHEMBL1119540	B
CHEMBL4139881	B
CHEMBL3069174	B
CHEMBL759117	B
CHEMBL880951	B
CHEMBL1116167	F
CHEMBL1113509	F
CHEMBL1116171	B
CHEMBL1116169	B
CHEMBL861059	B
CHEMBL3738479	B
CHEMBL3738480	B
CHEMBL3706273	B
CHEMBL2045529	B
CHEMBL2342574	B
CHEMBL2342573	B
CHEMBL4015775	B
CHEMBL4015771	B
CHEMBL4015773	B
CHEMBL4276396	B
CHEMBL4430721	B
CHEMBL2439847	B
CHEMBL3587211	B
CHEMBL827222	B
CHEMBL837654	F
CHEMBL887188	F
CHEMBL1785095	F
CHEMBL830853	B
CHEMBL940691	B
CHEMBL3587216	B
CHEMBL4398021	B
CHEMBL998732	F
CHEMBL830984	B
CHEMBL828585	B
CHEMBL1947741	F
CHEMBL1947742	F
CHEMBL1947820	B
CHEMBL858178	B
CHEMBL913511	B
CHEMBL2038597	F
CHEMBL2045530	B
CHEMBL870177	B
CHEMBL860010	B
CHEMBL868631	B
CHEMBL4158091	B
CHEMBL855083	B
CHEMBL2214368	B
CHEMBL2214362	B
CHEMBL759454	B
CHEMBL762736	B
CHEMBL2341919	B
CHEMBL2341920	B
CHEMBL3588048	B
CHEMBL762737	B
CHEMBL759458	B
CHEMBL841786	B
CHEMBL831812	B
CHEMBL3077606	B
CHEMBL4022342	B
CHEMBL888369	F
CHEMBL928497	B
CHEMBL996817	B
CHEMBL1035757	B
CHEMBL4022335	B
CHEMBL4276402	B
CHEMBL4363997	B
CHEMBL3599355	B
CHEMBL3706350	B
CHEMBL1638638	B
CHEMBL3887499	B
CHEMBL4480103	B
CHEMBL1022409	F
CHEMBL983195	B
CHEMBL1066118	B
CHEMBL942384	B
CHEMBL942393	B
CHEMBL942382	B
CHEMBL942381	B
CHEMBL2214369	B
CHEMBL980386	F
CHEMBL1004957	B
CHEMBL1004952	B
CHEMBL953558	B
CHEMBL953559	B
CHEMBL3587209	B
CHEMBL1035292	B
CHEMBL970212	B
CHEMBL1068981	B
CHEMBL3117634	B
CHEMBL897828	B
CHEMBL4377151	B
CHEMBL4377152	B
CHEMBL1932721	B
CHEMBL1936998	B
CHEMBL2157773	B
CHEMBL3396536	B
CHEMBL2329985	B
CHEMBL4041378	B
CHEMBL2423189	B
CHEMBL4377127	B
CHEMBL3579427	B
CHEMBL3606787	B
CHEMBL4055717	B
CHEMBL4268771	B
CHEMBL4313640	B
CHEMBL4377155	B
CHEMBL1041579	B
CHEMBL816154	B
CHEMBL1931815	B
CHEMBL813679	B
CHEMBL873990	B
CHEMBL919554	B
CHEMBL2319890	B
CHEMBL2319464	B
CHEMBL1827423	B
CHEMBL954907	B
CHEMBL2319891	B
CHEMBL900534	B
CHEMBL1959670	B
CHEMBL1931814	B
CHEMBL3396196	B
CHEMBL1637647	B
CHEMBL838688	B
CHEMBL3720967	B
CHEMBL758768	B
CHEMBL753309	B
CHEMBL758178	B
CHEMBL755200	B
CHEMBL753264	B
CHEMBL751254	B
CHEMBL751262	B
CHEMBL1113830	B
CHEMBL752842	F
CHEMBL666297	B
CHEMBL753663	B
CHEMBL751914	B
CHEMBL751258	B
CHEMBL756221	B
CHEMBL4022085	B
CHEMBL754175	B
CHEMBL4310615	B
CHEMBL4411119	B
CHEMBL758770	B
CHEMBL756033	B
CHEMBL754635	B
CHEMBL750004	B
CHEMBL753818	B
CHEMBL750000	B
CHEMBL1019877	B
CHEMBL853451	B
CHEMBL752131	B
CHEMBL753816	B
CHEMBL1909180	B
CHEMBL666295	B
CHEMBL823793	B
CHEMBL754467	B
CHEMBL1799268	B
CHEMBL1828463	B
CHEMBL1839053	B
CHEMBL2184595	B
CHEMBL758179	B
CHEMBL757336	B
CHEMBL754169	B
CHEMBL754176	B
CHEMBL754180	B
CHEMBL755436	B
CHEMBL751253	B
CHEMBL753667	B
CHEMBL755203	B
CHEMBL839973	B
CHEMBL826382	B
CHEMBL863623	B
CHEMBL907787	B
CHEMBL907183	B
CHEMBL909853	B
CHEMBL908255	B
CHEMBL917911	B
CHEMBL896954	B
CHEMBL898267	B
CHEMBL901091	B
CHEMBL950281	B
CHEMBL1006331	B
CHEMBL955070	B
CHEMBL993514	B
CHEMBL1022993	B
CHEMBL1071834	B
CHEMBL2399074	B
CHEMBL3089527	B
CHEMBL3361833	B
CHEMBL1932300	F
CHEMBL858980	B
CHEMBL752133	B
CHEMBL887339	B
CHEMBL755876	F
CHEMBL755875	F
CHEMBL751915	B
CHEMBL1061221	B
CHEMBL2187203	B
CHEMBL4630062	B
CHEMBL4630066	B
CHEMBL919064	B
CHEMBL904884	B
CHEMBL753263	B
CHEMBL2342212	B
CHEMBL2423629	F
CHEMBL1052523	B
CHEMBL922768	B
CHEMBL3787927	B
CHEMBL4044349	B
CHEMBL755439	B
CHEMBL754634	B
CHEMBL3388813	F
CHEMBL751978	B
CHEMBL873913	B
CHEMBL755877	B
CHEMBL750117	B
CHEMBL754435	B
CHEMBL754173	B
CHEMBL756213	B
CHEMBL758181	B
CHEMBL754168	B
CHEMBL666287	B
CHEMBL3090461	B
CHEMBL756181	B
CHEMBL1678400	F
CHEMBL3267131	B
CHEMBL3271445	B
CHEMBL3762573	B
CHEMBL4032000	B
CHEMBL3293116	B
CHEMBL753852	B
CHEMBL756215	F
CHEMBL756188	F
CHEMBL752132	B
CHEMBL922697	B
CHEMBL3598351	B
CHEMBL3598355	B
CHEMBL755437	B
CHEMBL3707984	B
CHEMBL3705574	B
CHEMBL3705931	B
CHEMBL3760690	B
CHEMBL3762587	B
CHEMBL3787925	B
CHEMBL907186	B
CHEMBL750111	B
CHEMBL3888051	B
CHEMBL3887791	B
CHEMBL3887795	B
CHEMBL3888043	B
CHEMBL3888046	B
CHEMBL755438	B
CHEMBL754004	B
CHEMBL4035931	B
CHEMBL4035926	B
CHEMBL4001472	B
CHEMBL753262	B
CHEMBL4153255	B
CHEMBL4234965	B
CHEMBL4252126	F
CHEMBL3097533	F
CHEMBL753543	F
CHEMBL1063596	B
CHEMBL750114	B
CHEMBL1027057	F
CHEMBL753670	B
CHEMBL751261	B
CHEMBL753533	B
CHEMBL756214	B
CHEMBL894813	B
CHEMBL1799275	B
CHEMBL1799276	B
CHEMBL2383890	B
CHEMBL2395090	B
CHEMBL3385054	B
CHEMBL4629271	B
CHEMBL1047528	B
CHEMBL857688	B
CHEMBL753669	B
CHEMBL754437	B
CHEMBL753662	B
CHEMBL882757	B
CHEMBL2187198	B
CHEMBL756216	F
CHEMBL754172	B
CHEMBL873918	F
CHEMBL756187	B
CHEMBL750112	B
CHEMBL863624	B
CHEMBL751659	F
CHEMBL757333	B
CHEMBL755199	B
CHEMBL873300	B
CHEMBL666288	B
CHEMBL752140	B
CHEMBL857861	B
CHEMBL750571	B
CHEMBL757337	B
CHEMBL822179	B
CHEMBL750007	B
CHEMBL753265	B
CHEMBL756182	B
CHEMBL757338	B
CHEMBL756220	B
CHEMBL753266	B
CHEMBL754171	B
CHEMBL882190	B
CHEMBL1955136	B
CHEMBL2050635	B
CHEMBL2161188	B
CHEMBL2390778	B
CHEMBL2423613	B
CHEMBL3413014	B
CHEMBL4381835	B
CHEMBL752137	B
CHEMBL873927	B
CHEMBL758863	B
CHEMBL750412	B
CHEMBL752138	B
CHEMBL752139	B
CHEMBL918425	B
CHEMBL919363	B
CHEMBL943141	B
CHEMBL933969	B
CHEMBL1013977	B
CHEMBL975645	B
CHEMBL1038967	B
CHEMBL1777019	B
CHEMBL1786447	B
CHEMBL3379235	B
CHEMBL3387190	B
CHEMBL3587785	B
CHEMBL3790692	B
CHEMBL4403890	B
CHEMBL4403881	B
CHEMBL4433605	B
CHEMBL4433611	B
CHEMBL4615750	B
CHEMBL3857937	B
CHEMBL661106	B
CHEMBL661107	B
CHEMBL661108	B
CHEMBL858657	B
CHEMBL858658	B
CHEMBL3773325	B
CHEMBL4432181	B
CHEMBL4432180	B
CHEMBL4158338	B
CHEMBL751031	B
CHEMBL1259488	B
CHEMBL1924792	B
CHEMBL3399793	B
CHEMBL755686	F
CHEMBL615242	B
CHEMBL3856823	B
CHEMBL1111087	F
CHEMBL1110806	B
CHEMBL1110802	F
CHEMBL887186	F
CHEMBL831811	B
CHEMBL833483	B
CHEMBL829744	B
CHEMBL935696	B
CHEMBL953555	B
CHEMBL3399110	B
CHEMBL4139879	B
CHEMBL829753	B
CHEMBL829755	B
CHEMBL937482	B
CHEMBL921517	F
CHEMBL765408	B
CHEMBL830374	B
CHEMBL832617	B
CHEMBL996816	B
CHEMBL1035759	B
CHEMBL4022333	B
CHEMBL766083	B
CHEMBL3052672	B
CHEMBL3269596	B
CHEMBL3830343	B
CHEMBL3830346	B
CHEMBL3828885	B
CHEMBL841785	B
CHEMBL3269595	B
CHEMBL4232427	B
CHEMBL983194	B
CHEMBL983196	F
CHEMBL1000233	B
CHEMBL1118603	B
CHEMBL1118602	B
CHEMBL3821236	B
CHEMBL1273199	B
CHEMBL1259736	B
CHEMBL3888169	B
CHEMBL3223382	B
CHEMBL3361515	B
CHEMBL2399731	B
CHEMBL4619091	B
CHEMBL1273200	B
CHEMBL2032586	B
CHEMBL3406221	B
CHEMBL894930	B
CHEMBL1936453	B
CHEMBL3240515	B
CHEMBL3270578	B
CHEMBL3270579	B
CHEMBL3812616	B
CHEMBL4432729	B
CHEMBL3705981	B
CHEMBL4187625	B
CHEMBL1819920	B
CHEMBL1680920	B
CHEMBL1680922	B
CHEMBL3118265	B
CHEMBL1671068	B
CHEMBL1671070	B
CHEMBL828058	B
CHEMBL1058193	B
CHEMBL1058191	B
CHEMBL912696	B
CHEMBL907007	B
CHEMBL918224	B
CHEMBL918225	B
CHEMBL894939	B
CHEMBL1063935	B
CHEMBL1051702	B
CHEMBL1634184	B
CHEMBL2162306	B
CHEMBL2174521	B
CHEMBL2182823	B
CHEMBL2353534	B
CHEMBL2427204	B
CHEMBL3243099	B
CHEMBL3376213	B
CHEMBL3620669	B
CHEMBL3635709	B
CHEMBL3768766	B
CHEMBL3812611	B
CHEMBL3825936	B
CHEMBL4190669	B
CHEMBL4191390	B
CHEMBL4269821	B
CHEMBL4349217	B
CHEMBL4349280	B
CHEMBL910697	B
CHEMBL2318866	B
CHEMBL2393704	B
CHEMBL2393705	B
CHEMBL4187623	B
CHEMBL4187629	B
CHEMBL4611063	B
CHEMBL1768321	B
CHEMBL2400589	B
CHEMBL4400282	B
CHEMBL2437612	B
CHEMBL896996	B
CHEMBL677485	B
CHEMBL3130369	B
CHEMBL4124027	B
CHEMBL3406976	B
CHEMBL4619089	B
CHEMBL4049250	B
CHEMBL4425345	B
CHEMBL4611743	B
CHEMBL4611744	B
CHEMBL4611745	B
CHEMBL4611746	B
CHEMBL2071799	B
CHEMBL999421	B
CHEMBL992693	B
CHEMBL1001510	B
CHEMBL1001508	B
CHEMBL1051704	B
CHEMBL1039073	B
CHEMBL1074708	B
CHEMBL1074709	B
CHEMBL988881	B
CHEMBL665995	B
CHEMBL4270046	B
CHEMBL4270048	B
CHEMBL3789200	B
CHEMBL3789203	B
CHEMBL3788937	B
CHEMBL4427147	B
CHEMBL4223290	B
CHEMBL4427931	B
CHEMBL4035836	B
CHEMBL4035843	B
CHEMBL4024496	B
CHEMBL4024494	B
CHEMBL4024502	B
CHEMBL4024503	B
CHEMBL4024504	B
CHEMBL4122972	B
CHEMBL4122974	B
CHEMBL4270049	B
CHEMBL4270052	B
CHEMBL4270053	B
CHEMBL4270058	B
CHEMBL4270059	B
CHEMBL4256949	B
CHEMBL4270054	B
CHEMBL4270055	B
CHEMBL4270056	B
CHEMBL4270057	B
CHEMBL4270061	B
CHEMBL4424782	B
CHEMBL4432252	B
CHEMBL4427933	B
CHEMBL4427945	B
CHEMBL684998	B
CHEMBL684992	B
CHEMBL684991	B
CHEMBL684427	B
CHEMBL757477	B
CHEMBL3631235	B
CHEMBL4404012	B
CHEMBL4370205	B
CHEMBL3300064	B
CHEMBL2212266	B
CHEMBL4404007	B
CHEMBL4404013	B
CHEMBL3995368	B
CHEMBL3995367	B
CHEMBL838887	B
CHEMBL678129	B
CHEMBL829091	B
CHEMBL973102	B
CHEMBL832634	B
CHEMBL934602	B
CHEMBL827158	B
CHEMBL831137	B
CHEMBL880931	B
CHEMBL852961	B
CHEMBL869284	B
CHEMBL868002	B
CHEMBL855874	B
CHEMBL867421	B
CHEMBL855030	B
CHEMBL896313	B
CHEMBL899642	B
CHEMBL891639	B
CHEMBL897998	B
CHEMBL897774	B
CHEMBL919346	B
CHEMBL932635	B
CHEMBL1061586	B
CHEMBL1072809	B
CHEMBL1109953	B
CHEMBL1011052	B
CHEMBL1028093	B
CHEMBL1963739	F
CHEMBL2330885	B
CHEMBL3991624	B
CHEMBL1111478	B
CHEMBL1028118	B
CHEMBL1908536	B
CHEMBL4125121	B
CHEMBL4222616	B
CHEMBL4181449	B
CHEMBL1101183	B
CHEMBL1101518	B
CHEMBL2429676	B
CHEMBL2428640	B
CHEMBL3381706	B
CHEMBL3381705	B
CHEMBL3381704	B
CHEMBL659610	B
CHEMBL827928	B
CHEMBL663261	B
CHEMBL663511	B
CHEMBL1111059	B
CHEMBL1111076	B
CHEMBL1273257	B
CHEMBL662822	B
CHEMBL662446	B
CHEMBL660846	B
CHEMBL1227179	B
CHEMBL3885777	B
CHEMBL3885776	B
CHEMBL3885775	B
CHEMBL3885774	B
CHEMBL3885773	B
CHEMBL3885772	B
CHEMBL3885771	B
CHEMBL3885770	B
CHEMBL3885769	B
CHEMBL3885768	B
CHEMBL3885767	B
CHEMBL3885766	B
CHEMBL3885759	B
CHEMBL3885745	B
CHEMBL662444	B
CHEMBL661220	B
CHEMBL661801	B
CHEMBL874700	B
CHEMBL857526	B
CHEMBL863573	B
CHEMBL806254	B
CHEMBL3222888	B
CHEMBL657276	B
CHEMBL662876	B
CHEMBL657275	B
CHEMBL1686577	B
CHEMBL1694519	B
CHEMBL4263219	B
CHEMBL1687149	B
CHEMBL660847	B
CHEMBL889317	B
CHEMBL826326	B
CHEMBL1763453	B
CHEMBL885805	B
CHEMBL1072755	B
CHEMBL1768188	B
CHEMBL827058	B
CHEMBL830302	B
CHEMBL828910	B
CHEMBL827136	B
CHEMBL875189	B
CHEMBL659605	B
CHEMBL1926198	B
CHEMBL1926203	B
CHEMBL880442	B
CHEMBL3705525	B
CHEMBL968695	B
CHEMBL2155306	B
CHEMBL2162909	B
CHEMBL2395225	B
CHEMBL3097588	B
CHEMBL3135973	B
CHEMBL3382270	B
CHEMBL3421302	B
CHEMBL3421303	B
CHEMBL3421306	B
CHEMBL3615223	B
CHEMBL4229800	B
CHEMBL4314197	B
CHEMBL661584	B
CHEMBL663408	B
CHEMBL659612	B
CHEMBL662872	B
CHEMBL682008	B
CHEMBL662448	B
CHEMBL666765	B
CHEMBL892965	B
CHEMBL931789	B
CHEMBL923682	B
CHEMBL995172	B
CHEMBL981501	B
CHEMBL981506	B
CHEMBL659607	B
CHEMBL658337	B
CHEMBL859919	B
CHEMBL659621	B
CHEMBL662445	B
CHEMBL868637	B
CHEMBL913626	B
CHEMBL900663	B
CHEMBL926651	B
CHEMBL927722	B
CHEMBL946423	B
CHEMBL1010168	B
CHEMBL862916	B
CHEMBL855824	B
CHEMBL907299	B
CHEMBL918598	B
CHEMBL907291	B
CHEMBL886138	B
CHEMBL1071977	B
CHEMBL913642	B
CHEMBL913643	B
CHEMBL913644	B
CHEMBL913645	B
CHEMBL891858	B
CHEMBL898074	B
CHEMBL930381	B
CHEMBL3371468	B
CHEMBL3863098	B
CHEMBL4026019	B
CHEMBL897883	B
CHEMBL3136404	B
CHEMBL906423	B
CHEMBL931901	B
CHEMBL1008201	B
CHEMBL941667	B
CHEMBL924015	B
CHEMBL928849	B
CHEMBL933439	B
CHEMBL932218	B
CHEMBL663263	B
CHEMBL659609	B
CHEMBL661991	B
CHEMBL661586	B
CHEMBL662878	B
CHEMBL661585	B
CHEMBL2329467	B
CHEMBL663407	B
CHEMBL846420	B
CHEMBL802350	B
CHEMBL3097585	B
CHEMBL681855	B
CHEMBL662838	B
CHEMBL802351	B
CHEMBL661794	B
CHEMBL828580	B
CHEMBL4224593	B
CHEMBL875001	B
CHEMBL660835	B
CHEMBL4196321	B
CHEMBL682007	B
CHEMBL657277	B
CHEMBL4232687	B
CHEMBL4357301	B
CHEMBL4263218	B
CHEMBL897903	B
CHEMBL897904	B
CHEMBL896754	B
CHEMBL896753	B
CHEMBL662879	B
CHEMBL4383871	B
CHEMBL956028	B
CHEMBL4426090	B
CHEMBL1067914	B
CHEMBL1067890	B
CHEMBL661806	B
CHEMBL828573	B
CHEMBL828924	B
CHEMBL1059506	B
CHEMBL3380841	B
CHEMBL1049598	B
CHEMBL662827	B
CHEMBL662870	B
CHEMBL1110121	B
CHEMBL2185389	B
CHEMBL765796	B
CHEMBL766920	B
CHEMBL765795	B
CHEMBL1110123	B
CHEMBL828351	B
CHEMBL832595	B
CHEMBL839948	B
CHEMBL1110118	B
CHEMBL3241126	B
CHEMBL4411113	B
CHEMBL766389	B
CHEMBL874055	B
CHEMBL766922	B
CHEMBL766921	B
CHEMBL919108	B
CHEMBL3819968	B
CHEMBL766925	B
CHEMBL2378713	B
CHEMBL2394384	B
CHEMBL3420499	B
CHEMBL2378714	B
CHEMBL2378715	B
CHEMBL674887	B
CHEMBL673100	B
CHEMBL752071	B
CHEMBL673106	B
CHEMBL677431	B
CHEMBL677602	B
CHEMBL3385091	B
CHEMBL3385092	B
CHEMBL3888097	B
CHEMBL3887149	B
CHEMBL3620648	B
CHEMBL4265084	B
CHEMBL3620524	B
CHEMBL3620650	B
CHEMBL4265089	B
CHEMBL4406932	B
CHEMBL3620526	B
CHEMBL3705132	B
CHEMBL3705097	B
CHEMBL3889187	B
CHEMBL3888096	B
CHEMBL3889175	B
CHEMBL3887455	B
CHEMBL675302	B
CHEMBL676202	B
CHEMBL878396	B
CHEMBL752072	B
CHEMBL3620522	B
CHEMBL807971	B
CHEMBL807955	B
CHEMBL981109	B
CHEMBL873470	B
CHEMBL814181	B
CHEMBL869873	B
CHEMBL870413	B
CHEMBL899345	B
CHEMBL2215525	B
CHEMBL2215526	B
CHEMBL2210310	B
CHEMBL2447076	B
CHEMBL3108370	B
CHEMBL832923	B
CHEMBL3056571	B
CHEMBL4403343	B
CHEMBL1274455	B
CHEMBL3866833	B
CHEMBL3991661	B
CHEMBL4271324	B
CHEMBL4348719	B
CHEMBL3707550	B
CHEMBL4180588	B
CHEMBL4188522	B
CHEMBL4613408	B
CHEMBL3607088	B
CHEMBL4022773	B
CHEMBL4022828	B
CHEMBL4022774	B
CHEMBL4022786	B
CHEMBL4022787	B
CHEMBL4022788	B
CHEMBL4132838	B
CHEMBL640535	B
CHEMBL642078	B
CHEMBL1805402	B
CHEMBL1110930	F
CHEMBL1955226	B
CHEMBL3419481	B
CHEMBL680424	F
CHEMBL644656	B
CHEMBL884729	B
CHEMBL883651	B
CHEMBL1014640	B
CHEMBL967913	B
CHEMBL1059256	B
CHEMBL1803433	B
CHEMBL2384072	B
CHEMBL2384073	B
CHEMBL2417039	B
CHEMBL2417040	B
CHEMBL3772109	B
CHEMBL3791367	B
CHEMBL3878902	B
CHEMBL3878903	B
CHEMBL3878908	B
CHEMBL3878910	B
CHEMBL3885788	B
CHEMBL3885787	B
CHEMBL3885786	B
CHEMBL3885785	B
CHEMBL3885784	B
CHEMBL3885783	B
CHEMBL3885765	B
CHEMBL3885764	B
CHEMBL3885760	B
CHEMBL3885750	B
CHEMBL3885748	B
CHEMBL4036804	B
CHEMBL4051291	B
CHEMBL4156072	B
CHEMBL4253809	B
CHEMBL4416084	B
CHEMBL4417610	B
CHEMBL4417613	B
CHEMBL4426297	B
CHEMBL4619442	B
CHEMBL917987	B
CHEMBL644660	B
CHEMBL644659	B
CHEMBL644658	B
CHEMBL873042	B
CHEMBL644663	B
CHEMBL840086	B
CHEMBL876372	B
CHEMBL828281	B
CHEMBL828979	B
CHEMBL829833	B
CHEMBL861496	B
CHEMBL935759	B
CHEMBL1028957	B
CHEMBL1070691	B
CHEMBL3863867	B
CHEMBL4011495	B
CHEMBL4018933	B
CHEMBL4275271	B
CHEMBL2072275	B
CHEMBL4369925	B
CHEMBL1287449	B
CHEMBL640526	B
CHEMBL644655	B
CHEMBL644651	B
CHEMBL644652	B
CHEMBL644649	B
CHEMBL644650	B
CHEMBL641572	B
CHEMBL641574	B
CHEMBL644653	B
CHEMBL2024727	B
CHEMBL2024732	B
CHEMBL642117	B
CHEMBL918609	B
CHEMBL2174887	B
CHEMBL642333	B
CHEMBL644471	F
CHEMBL862097	B
CHEMBL649800	F
CHEMBL1211413	F
CHEMBL830404	B
CHEMBL839609	B
CHEMBL1071768	B
CHEMBL2187072	B
CHEMBL3267336	B
CHEMBL3267365	B
CHEMBL1931869	B
CHEMBL1948453	B
CHEMBL2328344	B
CHEMBL2327708	B
CHEMBL2046084	B
CHEMBL3772114	B
CHEMBL1955233	B
CHEMBL1955228	B
CHEMBL871363	B
CHEMBL2044689	F
CHEMBL2067494	B
CHEMBL870846	B
CHEMBL864800	B
CHEMBL644647	B
CHEMBL3743420	B
CHEMBL3743197	B
CHEMBL642230	B
CHEMBL642231	B
CHEMBL3772108	B
CHEMBL640299	F
CHEMBL2168890	B
CHEMBL3058127	F
CHEMBL912890	B
CHEMBL909305	B
CHEMBL1056089	B
CHEMBL889817	B
CHEMBL2327710	F
CHEMBL901887	B
CHEMBL2417084	B
CHEMBL946045	B
CHEMBL841788	B
CHEMBL927307	B
CHEMBL931999	F
CHEMBL933588	B
CHEMBL947855	B
CHEMBL921386	B
CHEMBL644667	B
CHEMBL1959512	B
CHEMBL4346830	B
CHEMBL644669	B
CHEMBL860162	B
CHEMBL3772778	B
CHEMBL649775	B
CHEMBL3123575	B
CHEMBL3135340	F
CHEMBL642229	B
CHEMBL4354242	B
CHEMBL3363692	B
CHEMBL642259	B
CHEMBL642258	B
CHEMBL642108	B
CHEMBL642264	B
CHEMBL642260	B
CHEMBL645714	B
CHEMBL642261	B
CHEMBL645715	B
CHEMBL642262	B
CHEMBL645716	B
CHEMBL642263	B
CHEMBL947107	B
CHEMBL967545	B
CHEMBL1061436	B
CHEMBL3390251	B
CHEMBL3390256	B
CHEMBL3390259	B
CHEMBL3419484	B
CHEMBL3419486	B
CHEMBL3744902	B
CHEMBL3772103	B
CHEMBL4354233	B
CHEMBL3390261	B
CHEMBL3390262	B
CHEMBL3396203	F
CHEMBL3420489	B
CHEMBL3420494	B
CHEMBL4052148	B
CHEMBL4052151	B
CHEMBL888474	B
CHEMBL839971	B
CHEMBL3708005	B
CHEMBL3708029	B
CHEMBL3757837	B
CHEMBL4027917	B
CHEMBL4048590	B
CHEMBL3995082	B
CHEMBL4151704	B
CHEMBL4151705	B
CHEMBL4151712	B
CHEMBL644662	B
CHEMBL901019	B
CHEMBL931046	B
CHEMBL950994	B
CHEMBL982626	B
CHEMBL1024509	B
CHEMBL2034748	B
CHEMBL2438815	B
CHEMBL4354236	B
CHEMBL4354241	B
CHEMBL4346833	B
CHEMBL1015329	B
CHEMBL640528	B
CHEMBL641569	B
CHEMBL649781	B
CHEMBL860280	B
CHEMBL853707	B
CHEMBL904112	B
CHEMBL953120	B
CHEMBL982004	B
CHEMBL1120796	B
CHEMBL1663572	B
CHEMBL2395778	B
CHEMBL2395713	B
CHEMBL3779524	B
CHEMBL3876337	B
CHEMBL4012872	B
CHEMBL4369994	B
CHEMBL642329	B
CHEMBL3267337	B
CHEMBL3772099	B
CHEMBL4354232	B
CHEMBL948831	B
CHEMBL1024516	B
CHEMBL1052240	B
CHEMBL1066999	B
CHEMBL1065036	B
CHEMBL1071009	B
CHEMBL640306	B
CHEMBL830256	B
CHEMBL922856	B
CHEMBL1000455	B
CHEMBL4346860	B
CHEMBL828604	B
CHEMBL831670	B
CHEMBL1168041	B
CHEMBL4002666	B
CHEMBL4002665	B
CHEMBL679754	B
CHEMBL648734	B
CHEMBL1168060	B
CHEMBL3870369	B
CHEMBL3870370	B
CHEMBL2353184	B
CHEMBL3707954	B
CHEMBL3708026	B
CHEMBL3887109	B
CHEMBL1663817	B
CHEMBL874429	B
CHEMBL3882739	B
CHEMBL862313	B
CHEMBL942788	B
CHEMBL939334	B
CHEMBL1947437	B
CHEMBL4034965	B
CHEMBL4146617	B
CHEMBL4148177	B
CHEMBL3882743	B
CHEMBL833022	B
CHEMBL4003369	B
CHEMBL2092318	B
CHEMBL3882742	B
CHEMBL1068399	B
CHEMBL1069054	B
CHEMBL896553	B
CHEMBL1103719	B
CHEMBL762188	B
CHEMBL1942054	B
CHEMBL1244560	B
CHEMBL1696294	B
CHEMBL3626032	B
CHEMBL3626033	B
CHEMBL1768778	B
CHEMBL1768783	B
CHEMBL1768784	B
CHEMBL1696295	B
CHEMBL2340279	B
CHEMBL3826783	B
CHEMBL1942164	B
CHEMBL1942165	B
CHEMBL1942167	B
CHEMBL1963821	F
CHEMBL2213810	B
CHEMBL2340281	B
CHEMBL2340280	B
CHEMBL2340282	B
CHEMBL2340283	B
CHEMBL889500	F
CHEMBL896555	B
CHEMBL2340278	B
CHEMBL4220018	B
CHEMBL900101	B
CHEMBL3705571	B
CHEMBL3887863	B
CHEMBL3887864	B
CHEMBL3705125	B
CHEMBL3815750	B
CHEMBL3815751	B
CHEMBL1061922	B
CHEMBL1908573	B
CHEMBL3807896	B
CHEMBL4256139	B
CHEMBL3815765	B
CHEMBL4402906	B
CHEMBL1054895	B
CHEMBL1216006	B
CHEMBL1041993	B
CHEMBL1937383	B
CHEMBL2340285	B
CHEMBL3815764	B
CHEMBL4234421	B
CHEMBL765475	B
CHEMBL2161156	B
CHEMBL2161159	B
CHEMBL4425308	B
CHEMBL1051351	B
CHEMBL1062785	B
CHEMBL1908597	B
CHEMBL1908598	B
CHEMBL3807893	B
CHEMBL4145897	B
CHEMBL4328595	B
CHEMBL3707977	B
CHEMBL1244968	B
CHEMBL1244969	B
CHEMBL3888925	B
CHEMBL3620066	B
CHEMBL3620067	B
CHEMBL712593	B
CHEMBL826961	B
CHEMBL889956	B
CHEMBL712594	B
CHEMBL829306	B
CHEMBL909563	B
